SL01	-0.078	-0.032	2011-06-15
SL01	-0.080	-0.032	2011-06-22
SL01	-0.078	-0.032	2011-06-29
SL01	-0.080	-0.031	2011-07-06
SL01	-0.080	-0.031	2011-07-13
SL01	-0.080	-0.030	2011-07-20
SL01	-0.080	-0.030	2011-07-27
SL01	-0.081	-0.030	2011-08-03
SL01	-0.080	-0.031	2011-08-10
SL01	-0.082	-0.030	2011-08-17
SL01	-0.081	-0.030	2011-08-24
SL01	-0.081	-0.029	2011-08-31
SL01	-0.082	-0.030	2011-09-07
SL01	-0.081	-0.029	2011-09-14
SL01	-0.081	-0.029	2011-09-21
SL01	-0.082	-0.030	2011-09-28
SL01	-0.080	-0.032	2011-10-05
SL01	-0.081	-0.033	2011-10-12
SL01	-0.082	-0.034	2011-10-19
SL01	-0.080	-0.033	2011-10-26
SL01	-0.079	-0.034	2011-11-02
SL01	-0.079	-0.035	2011-11-09
SL01	-0.081	-0.033	2011-11-16
SL01	-0.079	-0.034	2011-11-23
SL01	-0.081	-0.033	2011-11-30
SL01	-0.079	-0.034	2011-12-07
SL01	-0.079	-0.031	2011-12-14
SL01	-0.080	-0.034	2011-12-21
SL01	-0.080	-0.033	2011-12-28
SL01	-0.080	-0.034	2012-01-11
SL01	-0.078	-0.033	2012-01-18
SL01	-0.077	-0.034	2012-01-25
SL01	-0.077	-0.034	2012-02-01
SL01	-0.078	-0.033	2012-02-08
SL01	-0.077	-0.034	2012-02-15
SL01	-0.078	-0.033	2012-02-22
SL01	-0.076	-0.034	2012-02-29
SL01	-0.077	-0.034	2012-03-07
SL01	-0.078	-0.032	2012-03-14
SL01	-0.080	-0.030	2012-03-21
SL01	-0.080	-0.031	2012-03-28
SL01	-0.080	-0.035	2012-04-04
SL01	-0.080	-0.032	2012-04-11
SL01	-0.080	-0.032	2012-04-18
SL01	-0.080	-0.032	2012-04-25
SL01	-0.080	-0.032	2012-05-02
SL01	-0.081	-0.032	2012-05-09
SL01	-0.082	-0.033	2012-05-16
SL01	-0.081	-0.034	2012-05-23
SL01	-0.082	-0.036	2012-05-30
SL01	-0.083	-0.034	2012-06-06
SL01	-0.084	-0.035	2012-06-13
SL01	-0.083	-0.034	2012-06-20
SL01	-0.084	-0.034	2012-06-27
SL01	-0.084	-0.033	2012-07-04
SL01	-0.086	-0.032	2012-07-25
SL01	-0.085	-0.032	2012-08-01
SL01	-0.084	-0.031	2012-08-08
SL01	-0.084	-0.033	2012-08-15
SL01	-0.084	-0.033	2012-08-22
SL01	-0.085	-0.034	2012-08-29
SL01	-0.086	-0.033	2012-09-05
SL01	-0.084	-0.034	2012-09-12
SL01	-0.085	-0.033	2012-09-19
SL01	-0.083	-0.035	2012-09-26
SL01	-0.085	-0.035	2012-10-03
SL01	-0.084	-0.037	2012-10-10
SL01	-0.084	-0.037	2012-10-17
SL01	-0.083	-0.039	2012-10-24
SL01	-0.083	-0.038	2012-10-31
SL01	-0.082	-0.038	2012-11-07
SL01	-0.081	-0.036	2012-11-14
SL01	-0.081	-0.036	2012-11-21
SL01	-0.080	-0.036	2012-11-28
SL01	-0.080	-0.037	2012-12-05
SL01	-0.081	-0.036	2012-12-12
SL01	-0.081	-0.036	2012-12-19
SL01	-0.081	-0.038	2012-12-26
SL01	-0.078	-0.037	2013-01-23
SL01	-0.080	-0.038	2013-01-30
SL01	-0.080	-0.035	2013-02-06
SL01	-0.079	-0.038	2013-02-13
SL01	-0.079	-0.036	2013-02-20
SL01	-0.078	-0.037	2013-02-27
SL01	-0.082	-0.035	2013-03-06
SL01	-0.082	-0.036	2013-03-20
SL01	-0.085	-0.031	2013-03-27
SL01	-0.082	-0.037	2013-04-03
SL01	-0.084	-0.035	2013-04-10
SL01	-0.082	-0.037	2013-04-17
SL01	-0.083	-0.037	2013-04-24
SL01	-0.085	-0.037	2013-05-01
SL01	-0.088	-0.037	2013-05-08
SL01	-0.085	-0.038	2013-05-15
SL01	-0.084	-0.039	2013-05-22
SL01	-0.083	-0.040	2013-05-29
