MPL2	0.000	-0.010	2011-07-13
MPL2	0.001	-0.009	2011-07-20
MPL2	0.000	-0.010	2011-07-27
MPL2	-0.001	-0.008	2011-08-03
MPL2	0.000	-0.010	2011-08-10
MPL2	-0.002	-0.008	2011-08-17
MPL2	-0.000	-0.009	2011-08-24
MPL2	0.001	-0.008	2011-08-31
MPL2	-0.003	-0.008	2011-09-07
MPL2	-0.001	-0.007	2011-09-14
MPL2	-0.002	-0.007	2011-09-21
MPL2	-0.002	-0.008	2011-09-28
MPL2	0.000	-0.010	2011-10-05
MPL2	-0.000	-0.010	2011-10-12
MPL2	-0.001	-0.009	2011-10-19
MPL2	-0.002	-0.009	2011-10-26
MPL2	-0.001	-0.010	2011-11-02
MPL2	-0.000	-0.011	2011-11-09
MPL2	-0.001	-0.010	2011-11-16
MPL2	0.000	-0.009	2011-11-30
MPL2	0.001	-0.009	2011-12-07
MPL2	0.001	-0.011	2011-12-14
MPL2	0.002	-0.011	2011-12-21
MPL2	0.002	-0.010	2011-12-28
MPL2	0.001	-0.011	2012-01-11
MPL2	0.001	-0.010	2012-01-18
MPL2	0.002	-0.012	2012-01-25
MPL2	0.001	-0.011	2012-02-01
MPL2	0.002	-0.009	2012-02-08
MPL2	-0.000	-0.009	2012-02-15
MPL2	-0.000	-0.009	2012-02-22
MPL2	0.003	-0.011	2012-02-29
MPL2	0.002	-0.009	2012-03-07
MPL2	0.002	-0.008	2012-03-14
MPL2	-0.000	-0.007	2012-03-21
MPL2	0.001	-0.007	2012-03-28
MPL2	-0.001	-0.008	2012-04-04
MPL2	0.001	-0.007	2012-04-11
MPL2	-0.001	-0.008	2012-04-18
MPL2	0.001	-0.008	2012-04-25
MPL2	0.000	-0.007	2012-05-02
MPL2	0.000	-0.007	2012-05-09
MPL2	0.000	-0.008	2012-05-16
MPL2	-0.002	-0.010	2012-05-23
MPL2	-0.002	-0.011	2012-05-30
MPL2	-0.001	-0.009	2012-06-06
MPL2	-0.002	-0.010	2012-06-13
MPL2	-0.003	-0.009	2012-06-20
MPL2	-0.003	-0.007	2012-06-27
MPL2	-0.004	-0.008	2012-07-04
MPL2	-0.003	-0.006	2012-07-11
MPL2	-0.002	-0.007	2012-07-18
MPL2	-0.005	-0.006	2012-07-25
MPL2	-0.003	-0.006	2012-08-01
MPL2	-0.001	-0.006	2012-08-08
MPL2	-0.003	-0.007	2012-08-15
MPL2	-0.001	-0.008	2012-08-22
MPL2	-0.004	-0.007	2012-08-29
MPL2	-0.004	-0.007	2012-09-05
MPL2	-0.002	-0.006	2012-09-12
MPL2	-0.005	-0.008	2012-09-19
MPL2	-0.002	-0.009	2012-09-26
MPL2	-0.004	-0.008	2012-10-03
MPL2	-0.003	-0.010	2012-10-10
MPL2	-0.004	-0.009	2012-10-17
MPL2	-0.004	-0.011	2012-10-24
MPL2	-0.002	-0.010	2012-10-31
MPL2	-0.001	-0.011	2012-11-07
MPL2	0.001	-0.010	2012-11-14
MPL2	-0.001	-0.011	2012-11-21
MPL2	0.001	-0.009	2012-11-28
MPL2	0.001	-0.010	2012-12-05
MPL2	0.001	-0.010	2012-12-12
MPL2	0.001	-0.011	2012-12-19
MPL2	0.002	-0.011	2012-12-26
MPL2	0.001	-0.011	2013-01-02
MPL2	0.002	-0.010	2013-01-09
MPL2	0.003	-0.010	2013-01-16
MPL2	0.005	-0.009	2013-01-23
MPL2	0.001	-0.008	2013-01-30
MPL2	0.005	-0.007	2013-02-06
MPL2	0.005	-0.007	2013-02-13
MPL2	0.004	-0.007	2013-02-20
MPL2	0.004	-0.007	2013-02-27
MPL2	0.001	-0.006	2013-03-06
MPL2	-0.001	-0.007	2013-03-13
MPL2	-0.000	-0.007	2013-03-20
MPL2	-0.000	-0.006	2013-03-27
MPL2	-0.001	-0.008	2013-04-03
MPL2	-0.001	-0.006	2013-04-10
MPL2	-0.000	-0.005	2013-04-17
MPL2	-0.001	-0.006	2013-04-24
MPL2	-0.003	-0.005	2013-05-01
MPL2	-0.004	-0.006	2013-05-08
MPL2	-0.002	-0.008	2013-05-15
MPL2	0.000	-0.010	2013-05-22
MPL2	0.000	-0.009	2013-05-29
MPL2	0.000	-0.007	2013-06-05
MPL2	0.001	-0.007	2013-06-12
MPL2	0.001	-0.009	2013-06-19
MPL2	0.001	-0.006	2013-06-26
MPL2	-0.000	-0.005	2013-07-03
MPL2	-0.000	-0.006	2013-07-10
MPL2	-0.001	-0.005	2013-07-17
MPL2	0.003	-0.006	2013-07-24
MPL2	0.002	-0.005	2013-07-31
MPL2	0.001	-0.006	2013-08-07
MPL2	-0.000	-0.005	2013-08-14
MPL2	-0.003	-0.006	2013-08-21
MPL2	-0.001	-0.004	2013-08-28
MPL2	-0.002	-0.006	2013-09-04
MPL2	-0.002	-0.006	2013-09-11
MPL2	-0.001	-0.006	2013-09-18
MPL2	-0.001	-0.007	2013-09-25
MPL2	0.000	-0.008	2013-10-02
MPL2	-0.000	-0.006	2013-10-09
MPL2	-0.001	-0.006	2013-10-16
MPL2	-0.001	-0.007	2013-10-23
MPL2	-0.000	-0.006	2013-10-30
MPL2	0.003	-0.007	2013-11-06
MPL2	0.003	-0.008	2013-11-13
MPL2	0.003	-0.008	2013-11-20
MPL2	0.004	-0.007	2013-12-04
MPL2	0.006	-0.008	2013-12-11
MPL2	0.005	-0.007	2013-12-18
MPL2	0.004	-0.007	2013-12-25
MPL2	0.005	-0.007	2014-01-01
MPL2	0.006	-0.009	2014-01-08
MPL2	0.008	-0.006	2014-02-19
MPL2	0.005	-0.001	2014-10-08
MPL2	0.003	-0.000	2014-10-15
MPL2	0.004	-0.002	2014-10-22
MPL2	0.004	-0.002	2014-10-29
MPL2	0.005	-0.003	2014-11-05
MPL2	0.006	-0.001	2014-11-12
MPL2	0.007	-0.002	2014-11-19
MPL2	0.006	-0.001	2014-11-26
MPL2	0.007	-0.001	2014-12-03
MPL2	0.006	-0.001	2014-12-10
MPL2	0.006	-0.002	2014-12-17
MPL2	0.006	-0.002	2014-12-24
MPL2	0.006	-0.002	2014-12-31
MPL2	0.006	-0.002	2015-01-07
MPL2	0.006	-0.001	2015-01-14
MPL2	0.007	-0.002	2015-01-21
MPL2	0.006	0.001	2015-02-04
MPL2	0.005	0.002	2015-02-11
MPL2	0.005	0.004	2015-02-18
MPL2	0.006	0.005	2015-02-25
MPL2	0.005	0.004	2015-03-04
MPL2	0.005	0.005	2015-03-11
MPL2	0.004	0.004	2015-03-18
MPL2	0.003	0.003	2015-03-25
MPL2	0.003	0.002	2015-04-01
